current_ts,balance,btype,pid,ptype,iban,account,sender,bank,iban2,receiver
8/10/2023 08:17:58,18676,EUR,1185,H,TR644418982,472538458,SONAY BAŞER,X Bank,TR905318160,AYBÜKE GENÇPINAR
8/10/2023 08:19:58,11520,USD,1034,H,TR643614856,474877099,ÖZLEM KİŞİ,X Bank,TR240457877,MEHTAP BAYRAM
8/10/2023 08:21:58,31524,USD,1487,H,TR641915331,475376125,NEVİN ÖNEY KURNAZ,X Bank,TR253023035,GAMZE BAHÇEBAŞI
8/10/2023 08:23:58,49325,TL,1905,H,TR640545524,475661620,ATAKAN GÜLER,X Bank,TR149831272,SERDAR ÇOLAK
8/10/2023 08:25:58,41483,USD,1707,H,TR640485868,476280469,SAADET SULHAN,X Bank,TR653581063,ÖZLEM ÖZKURT PÜRCÜ
8/10/2023 08:27:58,48650,USD,1887,H,TR640106830,476396719,ÖZHAN KAYACAN,X Bank,TR355222499,İLKNUR AKAR
8/10/2023 08:29:58,12839,TL,1064,H,TR639046652,478703913,VOLKAN GÜLŞEN,X Bank,TR325626033,HASAN BARBAROS
8/10/2023 08:31:58,45512,EUR,1810,H,TR636376576,479646339,MELDA EKER,X Bank,TR527612293,SALİM DEĞİRMENCİ
8/10/2023 08:33:58,45441,TL,1809,H,TR634759758,480629342,PAPATYA ARKAN,X Bank,TR552883411,ATAKAN SEZER
8/10/2023 08:35:58,34150,TL,1535,H,TR633193483,481466586,SÜHEYLA TÜFEKÇİ,X Bank,TR448976377,PAPATYA ÖNER
8/10/2023 08:37:58,45756,TL,1816,H,TR632415324,482156027,DENİZ ÇETİN,X Bank,TR636376576,BELGİN KULAK GEDİK
8/10/2023 08:39:58,21175,TL,1241,H,TR631623084,483285168,İLKNUR SEVER,X Bank,TR728924466,İLKER AKÖZ
8/10/2023 08:41:58,32348,EUR,1504,H,TR630992779,483424368,ÖZGÜR TEKİŞ,X Bank,TR961723984,MEHMET ACARBULUT
8/10/2023 08:43:58,16125,EUR,1135,H,TR630335040,485819052,ERSEN ŞAHBAZ,X Bank,TR828175661,İLKER GÜL
8/10/2023 08:45:58,21297,TL,1245,H,TR630069226,487458616,MELİA ÇELİK,X Bank,TR242242768,ZEKERİYA BABACAN
8/10/2023 08:47:58,31511,TL,1486,H,TR625213919,490867242,REFİK DEMİR,X Bank,TR630992779,YURDUN DEMİRÖZ
8/10/2023 08:49:58,30539,USD,1468,H,TR624225494,493751002,MUSTAFA AKÇALI,X Bank,TR633193483,NURSEL ÇELİK
8/10/2023 08:51:58,30802,USD,1474,H,TR623645325,494248005,EMEL KARAMAN,X Bank,TR135705474,SULTAN YILDIZ
8/10/2023 08:53:58,45764,TL,1817,H,TR623632705,494544489,MEHTAP TURGUT,X Bank,TR860098663,DENİZ KANIK YÜKSEK
8/10/2023 08:55:58,28153,EUR,1402,H,TR622842602,497153019,ZÜHAL GÜLSÜM BAŞYURT,X Bank,TR173307932,GÖKHAN DEMİRKOL
8/10/2023 08:57:58,41698,TL,1716,H,TR621757793,497909203,VOLKAN SANHAL,X Bank,TR772988800,DİLBER TUĞCUGİL
8/10/2023 08:59:58,47496,TL,1858,H,TR621559750,500460862,MELİA TEMEL,X Bank,TR119302658,İLKNUR KARAKUŞ EPÇAÇAN
8/10/2023 09:01:58,30593,EUR,1470,H,TR621015339,502239012,SELÇUK AKAR,X Bank,TR222073116,LEVENT KAZBEK
8/10/2023 09:03:58,14597,USD,1099,H,TR620569746,502380289,ERGÜL ALPINAR,X Bank,TR743164123,TUĞÇE BARÇAK
8/10/2023 09:05:57,29219,USD,1427,H,TR619793870,504170725,NİHAT ÇETİNKOR,X Bank,TR202907354,ÖZNUR AK
8/10/2023 09:07:57,17382,USD,1160,H,TR619286520,505367811,OKTAY DAL,X Bank,TR161559928,REFİK KUMRAL
8/10/2023 09:09:57,46192,USD,1829,H,TR618156840,506057125,MANSUR KÜRŞAD ÇEVİK,X Bank,TR803428003,HABİBE AY GÜNEY
8/10/2023 09:11:57,15839,TL,1129,H,TR616572429,506128674,MEHMET AKCAN PAKSOY,X Bank,TR304790081,İLKER ORHON
8/10/2023 09:13:57,24526,EUR,1319,H,TR615944126,510745461,FADİME SEVGİ AYDIN BADILLIOĞLU,X Bank,TR677191976,TUĞBA ŞAHİN DUYAR
8/10/2023 09:15:57,30102,TL,1456,H,TR615430640,510907491,SELÇUK GÜNDÜZ,X Bank,TR874201916,HALE ARSLAN KAŞDOĞAN
8/10/2023 09:17:57,44799,TL,1790,H,TR610768995,511645050,MUAMMER HAYRİ SOYKAMER,X Bank,TR912331525,ZÜHAL GÜLSÜM YÜCEL
8/10/2023 09:19:57,25537,EUR,1340,H,TR608931689,511914277,İLKER KARABAĞ,X Bank,TR385354080,İKLİL GAYRETLİ AYDIN
8/10/2023 09:21:57,40487,USD,1687,H,TR606522539,512754892,MEHMET GÜRDAL,X Bank,TR854422906,EMİNE TÜLPAR
8/10/2023 09:23:57,33944,TL,1530,H,TR605433390,513006235,ESRA KILIÇ YILDIRIM,X Bank,TR143872355,EMİNE YILMAZ
8/10/2023 09:25:57,34568,USD,1540,H,TR604812034,513814714,İLKNUR ŞEN,X Bank,TR572701912,SERPİL HAVAS
8/10/2023 09:27:57,13300,TL,1076,H,TR604236811,513849994,MİRAÇ TÜTEN,X Bank,TR290076774,METE YILDIRIM
8/10/2023 09:29:57,16977,USD,1152,H,TR602870018,514011371,MURAT ÖZMEN,X Bank,TR211531928,ÖZLEM KURU
8/10/2023 09:31:57,35320,USD,1561,H,TR602494421,515763156,TUĞBA ŞAHİN DUYAR,X Bank,TR285493679,EMİNE BİLGİÇ
8/10/2023 09:33:57,42689,EUR,1737,H,TR601665860,516942854,DENİZ ERDEM,X Bank,TR260795109,MUKADDES ÖDEN
8/10/2023 09:35:57,10827,USD,1016,H,TR599127773,517474117,NURETTİN İREM ASLANALP,X Bank,TR568509055,MERAL LEMAN KÜFECİLER
8/10/2023 09:37:57,43831,EUR,1770,H,TR598307921,521328967,ZÜMRÜT ELA YILDIRIM,X Bank,TR496970244,OKTAY DAL
8/10/2023 09:39:57,20310,EUR,1217,H,TR597114719,523769664,KORAY ÖZKURT PÜRCÜ,X Bank,TR312793355,ERGÜN ALMACIOĞLU
8/10/2023 09:41:57,25315,TL,1332,H,TR597048237,524820179,ATAKAN ŞAHİN,X Bank,TR511391898,VEDAT DEMİR
8/10/2023 09:43:57,29364,TL,1431,H,TR596711351,525137698,BELGİN KULAK GEDİK,X Bank,TR685660605,AYLİA YILDIRIM
8/10/2023 09:45:57,11440,TL,1032,H,TR596170475,529036426,HALE TOHUMOĞLU,X Bank,TR905715039,EMRE ABACIOĞLU
8/10/2023 09:47:57,49891,EUR,1917,H,TR595584766,531934227,GÜLDEN KARAKURT,X Bank,TR543976010,ERSEN AKIN
8/10/2023 09:49:57,14444,EUR,1094,H,TR595470836,532925447,TANER GÖKALP,X Bank,TR824544567,GAMZE ERKURAN
8/10/2023 09:51:57,27542,EUR,1389,H,TR594318677,533562096,LEVENT BAHÇECİ,X Bank,TR990528537,PAPATYA BOZKURT
8/10/2023 09:53:57,39387,EUR,1667,H,TR593254019,534221512,İLKER ŞEYHANLI,X Bank,TR661560217,EMİNE YABUL
8/10/2023 09:55:57,29389,EUR,1433,H,TR593025844,535523243,DİLEK ÇETİN,X Bank,TR820308932,GÜLŞAH UZ
8/10/2023 09:57:57,21502,EUR,1248,H,TR591590931,539114124,ALİ ŞEN,X Bank,TR574033370,SELÇUK ATAY
8/10/2023 09:59:57,14949,TL,1111,H,TR591093089,540553239,SONGÜL ÇELİK,X Bank,TR513054354,BAŞAK ERDOĞAN
8/10/2023 10:01:57,17661,EUR,1168,H,TR590170097,541192730,İKLİL KILAÇ,X Bank,TR935079685,ÖZLEM BİLGİ
8/10/2023 10:03:57,42179,EUR,1730,H,TR588770344,541687370,HÜMEYRA ARSLAN KAŞDOĞAN,X Bank,TR121559730,MELİA ÇİPE
8/10/2023 10:05:57,38158,TL,1643,H,TR587475981,542996273,REFİK ÖZKAN,X Bank,TR562378554,BERKER AŞIK
8/10/2023 10:07:57,48689,USD,1893,H,TR587395427,543062086,İBRAHİM BALABAN,X Bank,TR536914449,BİRSEN SÖNMEZ
8/10/2023 10:09:57,31738,EUR,1492,H,TR584769765,543128791,HARUN ÖCAL,X Bank,TR943931719,PAPATYA ELBÜKEN
8/10/2023 10:11:57,32606,USD,1507,H,TR584562051,543849771,MUSTAFA KADAK,X Bank,TR197749863,SALİM GEDİK YILMAZ
8/10/2023 10:13:57,36681,TL,1603,H,TR581586617,546303524,TUBA BAYSAL,X Bank,TR556370242,ÜMİT ALTINBOĞA
8/10/2023 10:15:57,44868,TL,1794,H,TR579837667,546589675,MUSTAFA ONAR ŞEKERCİ,X Bank,TR784713261,MUSTAFA ÜZER
8/10/2023 10:17:57,37508,TL,1632,H,TR578289056,546961870,EMİNE YILMAZ,X Bank,TR256020592,ÜMİT ÖĞÜTMEN KOÇ
8/10/2023 10:19:57,43756,TL,1768,H,TR578224394,547363401,AHMET BÜYÜKTAŞ,X Bank,TR861309094,MEHMET ÖZTÜRK
8/10/2023 10:21:57,20731,USD,1225,H,TR576288690,549020246,SABAHATTİN ÇELİK,X Bank,TR846251443,MURAT ERDEM
8/10/2023 10:23:57,42742,TL,1738,H,TR576242987,550013006,MUSTAFA ERBAŞ,X Bank,TR400424824,MEDİHA SEZER
8/10/2023 10:25:57,17636,EUR,1167,H,TR576091530,550515256,METE GÜRBOSTAN,X Bank,TR984296475,JÜLİDE ZEHRA DUYSAK
8/10/2023 10:27:57,48672,TL,1889,H,TR575078334,550680641,ŞERMİN BULUR,X Bank,TR453492011,YILMAZ TEMEL
8/10/2023 10:29:57,10042,USD,1000,H,TR574033370,551136494,AYLİA ÖZİŞ,X Bank,TR779562065,HANDE YURT
8/10/2023 10:31:57,20925,TL,1235,H,TR573857239,551443548,MURAT VATANSEVER,X Bank,TR487558021,UMUT CAN DEMİRTAŞ
8/10/2023 10:33:57,40971,USD,1694,H,TR572701912,553903221,TESLİME NAZLI ÜZER,X Bank,TR308924234,ELİF EKİCİ
8/10/2023 10:35:57,45573,USD,1811,H,TR572688285,554423156,AHMET GÖKHAN BOZKURTER,X Bank,TR284183269,MEHTAP KARÇİN
8/10/2023 10:37:57,17587,TL,1165,H,TR570464464,555963301,DEMET UYSAL,X Bank,TR833372408,HATİCE EYLÜL GÖZAÇAN
8/10/2023 10:39:57,29842,EUR,1447,H,TR569437070,556637106,SALİM DEĞİRMENCİ,X Bank,TR598307921,BERİL GÜLÜŞ YENİN
8/10/2023 10:41:57,41784,USD,1718,H,TR569178469,556746421,LEVENT DEĞİRMENCİ AKAR,X Bank,TR535353200,EROL DEĞİRMENCİ
8/10/2023 10:43:57,29837,EUR,1445,H,TR568914905,557085355,MESUDE GÜMÜŞAY,X Bank,TR818362241,MUSTAFA BİÇER
8/10/2023 10:45:57,25969,TL,1351,H,TR568509055,557578538,FADİME SEVGİ KİREÇÇİ,X Bank,TR805569327,ATAKAN YILMAZ
8/10/2023 10:47:57,26799,TL,1371,H,TR565887466,557617161,FATMA İLGÜN,X Bank,TR539242895,REFİK AKCAN ATASOY
8/10/2023 10:49:57,43232,USD,1750,H,TR565818891,558173555,GÖKHAN ERKURAN,X Bank,TR527200262,SELÇUK KULAKSIZ
8/10/2023 10:51:57,43588,EUR,1761,H,TR565406938,558238603,MEHTAP KÖSEOĞLU,X Bank,TR370724046,FERHAN BEDER
8/10/2023 10:53:57,48392,TL,1880,H,TR563537857,558625430,REFİK ŞAHİN,X Bank,TR419189196,ŞULE MİNE ÇEVİKER
8/10/2023 10:55:57,36435,TL,1592,H,TR562884176,559336629,ÖZLEM ALMACIOĞLU,X Bank,TR751725763,ZÜHAL ATAY
8/10/2023 10:57:57,31396,USD,1484,H,TR562721022,560070458,SENEM PİRİM,X Bank,TR131705367,DERVİŞ BEKTAŞ
8/10/2023 10:59:57,38584,EUR,1654,H,TR562378554,560274203,AYDIN YİĞİT KUPLAY,X Bank,TR515171512,LEVENT BAHÇECİ
8/10/2023 11:01:57,11298,TL,1027,H,TR561926527,561795822,EMİNE BEREKET,X Bank,TR387775413,ERSEN ŞAHBAZ
8/10/2023 11:03:57,49822,EUR,1915,H,TR561224683,561925233,ERSEN SÖNMEZ,X Bank,TR383452485,MUHAMMET TAYYİP ŞAHİN
8/10/2023 11:05:57,39022,TL,1661,H,TR560527121,563607466,OSMAN ATAY,X Bank,TR484711176,NAFİYE ERYAVUZ
8/10/2023 11:07:57,49787,EUR,1914,H,TR557787078,564363163,NEZİH TÖNGE,X Bank,TR351554306,EMİNE ONUK
8/10/2023 11:09:57,25533,TL,1339,H,TR557773488,569303173,YURDUN DEMİRÖZ,X Bank,TR886247026,VOLKAN TEKİN
8/10/2023 11:11:57,23257,USD,1287,H,TR557340041,569684036,ŞERMİN BAYRAKTAR,X Bank,TR387603363,TEVFİK YAĞCI
8/10/2023 11:13:57,24283,EUR,1306,H,TR556370242,571223673,TUĞBA AKTAŞ,X Bank,TR662793561,İKLİL SÜRÜM
8/10/2023 11:15:57,35436,USD,1565,H,TR556147472,571704621,HASAN DOĞAN,X Bank,TR807359429,ÖZLEM YURTLU
8/10/2023 11:17:57,38738,EUR,1657,H,TR555727177,574583542,MURAT SAĞLAM,X Bank,TR562884176,EMİNE CENGİZ
8/10/2023 11:19:57,30521,USD,1467,H,TR555389217,578141480,MELTEM EROL,X Bank,TR538316352,KÜRŞAT KAPLAN
8/10/2023 11:21:57,47108,TL,1850,H,TR552883411,579063812,ÜMİT ÖĞÜTMEN KOÇ,X Bank,TR696319268,MEHMET KAYA
8/10/2023 11:23:57,12787,USD,1061,H,TR552672965,579807914,BAHRİ BODUROĞLU,X Bank,TR453977171,SEYFİ AKÖZ
8/10/2023 11:25:57,10572,EUR,1008,H,TR550930480,580720107,MUSTAFA BOZARSLAN,X Bank,TR958476093,MEHMET ALTUNTAŞ
8/10/2023 11:27:57,29095,USD,1424,H,TR548905018,581236181,BÜLENT KARABAĞ,X Bank,TR380737960,TUĞSEM ERASLAN
8/10/2023 11:29:57,37418,EUR,1628,H,TR547466063,581265042,ÖZLEM KURU,X Bank,TR939495681,MELİA TEMEL
8/10/2023 11:31:57,12810,EUR,1062,H,TR546920784,582017432,GÖKHAN KULAKSIZ,X Bank,TR232273080,PAPATYA BİÇER
8/10/2023 11:33:57,39506,USD,1670,H,TR546912380,582679801,FULYA AYIK,X Bank,TR881978214,FADİME SEVGİ ALIMLI
8/10/2023 11:35:57,26244,EUR,1359,H,TR545027862,583854116,MEHTAP ŞİMŞEK,X Bank,TR712985377,ŞULE MİNE SEÇİR
8/10/2023 11:37:57,23389,TL,1289,H,TR543976010,584488526,FULYA AYDIN BADILLIOĞLU,X Bank,TR739117236,VOLKAN ÇELİK
8/10/2023 11:39:57,22281,EUR,1262,H,TR543915363,585172799,DAMLA KARPUZOĞLU,X Bank,TR734332279,ÖZGÜR FAKIOĞLU
8/10/2023 11:41:57,13066,USD,1072,H,TR543828949,586866135,GONCA ESER,X Bank,TR204028656,SELÇUK ÖĞÜT AYDIN
8/10/2023 11:43:57,17222,EUR,1159,H,TR543090562,587660436,MELİA DOĞAN,X Bank,TR730820080,İLKNUR ŞAHİN
8/10/2023 11:45:57,26414,TL,1362,H,TR541369375,587693222,SERKAN ŞEN TANRIKULU,X Bank,TR797898659,ERSEN GÜLEN AKKÜÇÜK
8/10/2023 11:47:57,35217,USD,1558,H,TR539742967,587763169,ÜLKÜHAN TAYFUN,X Bank,TR557340041,FULYA AYDIN BADILLIOĞLU
8/10/2023 11:49:57,26940,TL,1375,H,TR539242895,590459649,UMUT CANACANKATAN,X Bank,TR837002778,TAYFUR YILMAZ
8/10/2023 11:51:57,23255,USD,1286,H,TR538316352,592707257,AHMET ALİ SARAÇOĞLU,X Bank,TR214135907,FUNDA ÖZLEM HODJAOGLU
8/10/2023 11:53:57,43560,USD,1760,H,TR538131855,593104205,RESA ERCAN,X Bank,TR934461510,SEMİH ERDEM
8/10/2023 11:55:57,43265,TL,1752,H,TR537383010,594541081,ÜMİT BALABAN,X Bank,TR649145561,OLCAY BAŞAK BAĞCIK
8/10/2023 11:57:57,16798,EUR,1147,H,TR536914449,595077040,CEREN TURGUT,X Bank,TR748829491,GÜLEN ECE KABACAOĞLU
8/10/2023 11:59:57,42116,EUR,1726,H,TR536375108,595157756,BİRSEN GÖZCÜ,X Bank,TR514613549,SERKAN BOLAT
8/10/2023 12:01:57,36109,USD,1581,H,TR535353200,595219760,İLKER KARASU,X Bank,TR939602473,EMRE KURT
8/10/2023 12:03:57,35689,USD,1569,H,TR534749046,595639818,MEHMET HİLMİ SİĞA,X Bank,TR122397536,MURAT SARAÇOĞLU
8/10/2023 12:05:57,11105,EUR,1023,H,TR533075649,596051430,ÖMER FARUK KÖSE,X Bank,TR300783801,ÜMİT KILIÇ
8/10/2023 12:07:57,34951,TL,1552,H,TR531616852,598149611,AYLA GÜVENÇ,X Bank,TR630069226,FADİME SEVGİ KİREÇÇİ
8/10/2023 12:09:57,22143,EUR,1260,H,TR531519840,598636358,GÜLSÜM DAM,X Bank,TR641915331,AYLİA EREN
8/10/2023 12:11:57,16729,TL,1145,H,TR531305738,598736920,EDA AKDEMİR,X Bank,TR522553368,SERDAR ÖZKAN
8/10/2023 12:13:57,20017,TL,1212,H,TR529508019,599694452,MEHMET BATÇIK,X Bank,TR694558304,KORAY ÖZKURT PÜRCÜ
8/10/2023 12:15:57,28421,EUR,1411,H,TR529101561,599751868,UFUK GÜLEN,X Bank,TR238610706,DENİZ ÜSTÜN
8/10/2023 12:17:57,21210,TL,1243,H,TR528497063,600046007,İSMAİL KÖKSOY,X Bank,TR388019476,MUSTAFA FERHAT CENGİZ
8/10/2023 12:19:57,43401,TL,1757,H,TR528182108,600837299,HÜMEYRA ÖZTÜRK,X Bank,TR290354475,FADİME SEVGİ ÖZTÜRK
8/10/2023 12:21:57,25337,EUR,1335,H,TR527612293,601718793,HÜMEYRA KUSERLİ,X Bank,TR940380033,DENİZ ERDEM
8/10/2023 12:23:57,41078,USD,1697,H,TR527200262,602232876,SELÇUK ÖZDOĞAN,X Bank,TR241362361,EMİNE YAVUZ
8/10/2023 12:25:57,23819,EUR,1296,H,TR527037679,603347234,MEHMET EROĞLU,X Bank,TR674916286,OSMAN ERSEGUN HANCIOĞLU
8/10/2023 12:27:57,37195,TL,1619,H,TR526559931,603712960,MUSTAFA AKIN,X Bank,TR722027878,ERSEN SÖNMEZ
8/10/2023 12:29:57,11318,TL,1028,H,TR524603131,603790147,TÜLAY ÖNDE,X Bank,TR474292858,MÜMTAZ AYDINER
8/10/2023 12:31:57,25931,TL,1350,H,TR522915523,605149794,GÜLÇİN PİŞİRGEN,X Bank,TR696671967,ATAKAN ÜNAL
8/10/2023 12:33:57,40943,USD,1693,H,TR522891193,605759099,SEMA NİLAY KAYA,X Bank,TR211718655,GÖKHAN YURDAM
8/10/2023 12:35:57,45808,USD,1818,H,TR522879266,607013566,MELİA KAYNAK,X Bank,TR495109725,LEVENT ALUÇLU
8/10/2023 12:37:57,30569,EUR,1469,H,TR522553368,608649630,LEVENT ŞAHİN,X Bank,TR682758375,MEHTAP YİĞİT KUPLAY
8/10/2023 12:39:57,43697,EUR,1766,H,TR522066446,609455079,MEHMET AYTAÇ,X Bank,TR491218972,MURAT GÖK
8/10/2023 12:41:57,48687,USD,1892,H,TR521701882,609589671,FUNDA ÖZLEM HODJAOGLU,X Bank,TR162224723,FADİME SEVGİ YILMAZ
8/10/2023 12:43:57,46104,EUR,1826,H,TR519810947,610031544,NİHAT BERKAY DÜZKALIR,X Bank,TR737995503,GÖZDE ZORLU KARAYİĞİT
8/10/2023 12:45:57,14967,EUR,1113,H,TR517611088,611090294,AYLİA BEKTAŞ,X Bank,TR752690353,PAPATYA ÖCAL
8/10/2023 12:47:57,21743,TL,1252,H,TR516757319,611166195,ZAHİDE BOLAÇ,X Bank,TR522915523,ZEYNEP URFALI
8/10/2023 12:49:57,29381,USD,1432,H,TR515594219,611394146,ERSEN TALAS,X Bank,TR502869658,ATAKAN ŞEN
8/10/2023 12:51:57,18027,TL,1175,H,TR515171512,611485425,ERSEN AKGÜL,X Bank,TR152661210,DENİZ ÖZER
8/10/2023 12:53:57,24231,TL,1305,H,TR514613549,611732426,AYLİN ÖZKAN,X Bank,TR320139397,ÖZLEM TÖNGE
8/10/2023 12:55:57,41504,TL,1708,H,TR514474766,612424351,İLKER ÖZKURT,X Bank,TR584769765,ERSAGUN ERDEN
8/10/2023 12:57:57,25600,USD,1341,H,TR513054354,612661332,ATAKAN ŞEN,X Bank,TR817746274,ÖZGÜR BAĞCIK
8/10/2023 12:59:57,48471,TL,1884,H,TR512000794,614752699,TUĞRUL AYVAZ,X Bank,TR908302924,SELÇUK VATANSEVER
8/10/2023 13:01:57,36537,EUR,1597,H,TR511532141,615596293,MELTEM GİNİŞ,X Bank,TR899960986,PINAR DEMİRTAŞ
8/10/2023 13:03:57,36446,EUR,1593,H,TR511391898,615645730,REFİK ATMIŞ,X Bank,TR920344807,DENİZ KESKİN
8/10/2023 13:05:57,46080,USD,1825,H,TR510480867,615756625,ÖZLEM KAYMAN KÖSE,X Bank,TR384313422,ÖZCAN SÜRÜM
8/10/2023 13:07:57,27262,EUR,1383,H,TR510479921,617789193,PAPATYA YÜZBAŞIOĞLU,X Bank,TR220639383,YAVUZ AYHAN
8/10/2023 13:09:57,13957,TL,1087,H,TR507793652,618696557,İBRAHİM TAYFUN EKİZ,X Bank,TR922080016,HÜMEYRA ÖZTÜRK
8/10/2023 13:11:57,12921,USD,1067,H,TR506965443,620510481,GÖKMEN ALPASLAN TANRIVERDİ YILMAZ,X Bank,TR925153942,MUSTAFA DEMİR
8/10/2023 13:13:57,28399,EUR,1410,H,TR506555997,620861157,MUSTAFA NAFİZ KURTULUŞ,X Bank,TR284175846,REFİK ÖZKAN
8/10/2023 13:15:57,14297,EUR,1091,H,TR506310696,622899925,ÜMİT ÖZDEMİR,X Bank,TR707951891,SERKAN ŞAHİNER
8/10/2023 13:17:57,36069,TL,1579,H,TR506228394,623716133,REFİK KUMRAL,X Bank,TR978160535,MUSTAFA ÇALIŞKANTÜRK
8/10/2023 13:19:57,14752,TL,1103,H,TR503965294,624870290,PAPATYA ELBÜKEN,X Bank,TR185191851,ŞERMİN ÖZÇELİK ORAL
8/10/2023 13:21:57,39592,TL,1673,H,TR502869658,625252659,MELİA BAKANAY ÖZTÜRK,X Bank,TR130413140,HÜSEYİN CAHİT MURT
8/10/2023 13:23:57,12862,USD,1065,H,TR502568778,626027222,GÖKHAN ÇETİN,X Bank,TR307929679,DİLEK YAMAN
8/10/2023 13:25:57,43478,EUR,1758,H,TR500814830,626065318,MUSTAFA FERHAT CENGİZ,X Bank,TR576091530,EMEL DEMİRHAN
8/10/2023 13:27:57,43670,USD,1765,H,TR500260815,627145855,METE KARAKUM,X Bank,TR127394601,İLKER SİĞA
8/10/2023 13:29:57,12432,EUR,1051,H,TR499923898,627197440,ÖZGÜL YILDIRIM,X Bank,TR934151447,MELİA YILDIZ
8/10/2023 13:31:57,35567,EUR,1567,H,TR498133238,628779672,ŞULE MİNE ÖZTÜRK,X Bank,TR841799658,FERHAN AKBULUT
8/10/2023 13:33:57,38711,EUR,1656,H,TR497693842,629291291,MÜSLİM ERGİNTÜRK ACAR,X Bank,TR240734836,SALİM KARTAL
8/10/2023 13:35:57,46076,EUR,1823,H,TR497426704,629419276,MUSTAFA SELVİ,X Bank,TR706190633,GÖKHAN ELLİALTI
8/10/2023 13:37:57,17004,TL,1154,H,TR496970244,630569793,BURCU GÜLEN AKKÜÇÜK,X Bank,TR620569746,LEVENT KILIÇ
8/10/2023 13:39:57,39370,TL,1666,H,TR495895778,630888543,EMEL CENNET ASLANKARA,X Bank,TR545027862,KONURALP PEKEL
8/10/2023 13:41:57,39796,USD,1675,H,TR495109725,631236742,ÖZEN ÖZLEM YILDIZ,X Bank,TR113472419,YAŞAR GÖKHAN BERK
8/10/2023 13:43:57,31605,USD,1489,H,TR494821381,631466251,CEM GÜNAY,X Bank,TR329536935,GONCA ESER
8/10/2023 13:45:57,38201,EUR,1644,H,TR491926523,633618260,ÖZNUR İLKAY,X Bank,TR904725930,MEHMET HİLMİ SİĞA
8/10/2023 13:47:57,13227,EUR,1074,H,TR491612312,633994296,FADİME SEVGİ YÜCEL,X Bank,TR182444458,REFİK ERASLAN
8/10/2023 13:49:57,45573,USD,1812,H,TR491218972,634508558,SALİM KARADAĞ,X Bank,TR314477958,FADİME SEVGİ BÜLBÜL
8/10/2023 13:51:57,30354,TL,1460,H,TR491199327,634616593,AYŞE GÜL BOZKURT,X Bank,TR425468702,METE GÜRBOSTAN
8/10/2023 13:53:57,33033,USD,1518,H,TR489544616,634644201,GAMZE ERKURAN,X Bank,TR362750657,BURCU SALMAN SEVER
8/10/2023 13:55:57,47670,USD,1860,H,TR488412272,635439312,METE URFALI,X Bank,TR522879266,NİHAL BUĞRUL
8/10/2023 13:57:57,23444,USD,1290,H,TR488204172,636066204,İKLİL ADANIR,X Bank,TR266681627,PAPATYA GÜLEN
8/10/2023 13:59:57,34064,USD,1532,H,TR487558021,636593742,HASAN SERKAN BABUŞ,X Bank,TR653857835,SELÇUK KÜFECİLER
8/10/2023 14:01:57,22838,EUR,1277,H,TR487191792,637087359,ŞERMİN EKİZ,X Bank,TR394969408,İLKER KARASU
8/10/2023 14:03:57,44179,EUR,1774,H,TR486861593,638001924,ŞERMİN OLPAK,X Bank,TR203200482,ÜMİT KOÇARSLAN
8/10/2023 14:05:57,33083,TL,1519,H,TR486702023,639805062,İLKER SİĞA,X Bank,TR575078334,ALPER KIYAK YILMAZ
8/10/2023 14:07:57,49965,TL,1918,H,TR486090110,640670531,PINAR CİRİT KOÇER,X Bank,TR529101561,HÜMEYRA KARAMAN
8/10/2023 14:09:57,21266,EUR,1244,H,TR484711176,641065831,AYLİA GÜVEN MEŞE,X Bank,TR793282261,MEHTAP GÜNGÖR
8/10/2023 14:11:57,41387,USD,1704,H,TR484154557,642367010,ELİF OLPAK,X Bank,TR331945523,SEDAT NUHVEREN
8/10/2023 14:13:57,20067,USD,1213,H,TR481996102,643082798,AYBÜKE GENÇPINAR,X Bank,TR471738095,IRAZCA IŞIK
8/10/2023 14:15:57,48784,EUR,1897,H,TR481118752,643475729,İSMAİL EVREN AKGÜL,X Bank,TR339133998,EMİNE BODUROĞLU
8/10/2023 14:17:57,29985,EUR,1454,H,TR480611070,644496201,ÜMİT ULUTAŞ,X Bank,TR111318411,SELÇUK AKAR
8/10/2023 14:19:57,36573,USD,1599,H,TR480031612,645641436,ATAKAN PEKGÖZ,X Bank,TR153083176,SELÇUK YILMAZ
8/10/2023 14:21:57,22448,USD,1267,H,TR479845747,646293232,TARKAN GÜLŞAN,X Bank,TR177169326,ŞERMİN ORHAN
8/10/2023 14:23:57,15888,EUR,1131,H,TR479783962,646645087,İKLİL ABACIOĞLU,X Bank,TR464966770,ŞULE MİNE ERTEKİN
8/10/2023 14:25:57,38336,USD,1648,H,TR479614256,646672022,FADİME SEVGİ CELTEMEN,X Bank,TR386744956,İLKER EŞKAZAN
8/10/2023 14:27:57,27752,TL,1395,H,TR477941449,646835374,NEJDET ÖZEL,X Bank,TR768606738,ÖZGÜR TEKİŞ
8/10/2023 14:29:57,38016,USD,1640,H,TR477816058,649606123,BERKER AŞIK,X Bank,TR818747058,BARIŞ SARAÇOĞLU ÇEKİÇ
8/10/2023 14:31:57,30382,EUR,1465,H,TR474292858,649631132,EMİNE ONUK,X Bank,TR363762804,ŞİRİN OKTAY
